scope,page_number,metric,cluster_id,position_mean,position_min,position_max,position_range,x0_min,x1_max,token_count,page_count,sample_pages,sample_texts
sample_page,10,x0,38,404.89000000000004,403.85,406.61,2.759999999999991,403.85,424.09772000000004,3,1,10,KA10|CUKAI|RM
sample_page,10,x0,39,413.43332,413.43332,413.43332,0.0,413.43332,455.23123999999996,1,1,10,DEDUCTIONS
sample_page,10,x0,40,425.91668000000004,425.91668000000004,425.91668000000004,0.0,425.91668000000004,456.90896000000004,1,1,10,BULANAN
sample_page,10,x0,41,435.49612244897963,435.43,438.43,3.0,435.43,453.33459999999997,49,1,10,151.85|152.55|153.25|153.95|154.65|155.35|156.05|156.75
sample_page,10,x0,42,464.45775510204084,463.63,464.71,1.079999999999984,463.63,482.3746,49,1,10,KA1|137.75|138.15|138.55|138.95|139.35|139.75|140.15
sample_page,10,x0,43,493.4977551020408,492.67,493.75,1.079999999999984,492.67,511.41459999999995,49,1,10,KA2|124.40|124.80|125.20|125.60|126.00|126.40|126.80
sample_page,10,x0,44,522.5377551020408,521.71,522.79,1.0799999999999272,521.71,540.4545999999999,49,1,10,KA3|111.05|111.45|111.85|112.25|112.65|113.05|113.45
sample_page,10,x0,45,541.39,541.39,541.39,0.0,541.39,560.04388,1,1,10,Where
sample_page,10,x0,46,551.5218181818183,549.19,551.83,2.6399999999999864,549.19,569.4946,44,1,10,Jika|KA4|100.15|100.55|100.95|101.35|101.75|102.15
sample_page,10,x0,47,554.83,554.83,554.83,0.0,554.83,569.49472,6,1,10,97.75|98.15|98.55|98.95|99.35|99.75
sample_page,10,x0,48,562.4969800000001,561.78016,563.2138000000001,1.4336400000000822,561.78016,599.00524,2,1,10,wife/husband|isteri/suami
sample_page,10,x0,49,570.01,569.71,570.31,0.599999999999909,569.71,595.94716,2,1,10,Category|Kategori
sample_page,10,x0,50,580.5699999999999,579.79,580.87,1.080000000000041,579.79,598.5346,10,1,10,KA5|100.00|100.40|100.80|101.20|101.60|102.00|102.40
sample_page,10,x0,51,583.87,583.87,583.87,0.0,583.87,598.53472,39,1,10,84.40|84.80|85.20|85.60|86.00|86.40|86.80|87.20
sample_page,10,x0,52,598.98046,597.15976,600.74152,3.581760000000031,597.15976,622.3745200000001,4,1,10,3|bekerja|is
sample_page,10,x0,53,608.6296000000001,607.0888,609.94,2.8512000000000626,607.0888,628.9672,3,1,10,working|KA6|RM
sample_page,10,x0,54,612.94,612.94,612.94,0.0,612.94,627.60472,47,1,10,71.05|71.45|71.85|72.25|72.65|73.05|73.45|73.85
sample_page,10,x0,55,638.44,637.9,638.98,1.080000000000041,637.9,649.8362,2,1,10,KA7|RM
sample_page,10,x0,56,641.98,641.98,641.98,0.0,641.98,656.64472,47,1,10,57.75|58.15|58.55|58.95|59.35|59.75|60.15|60.55
sample_page,10,x0,57,667.48,666.94,668.02,1.0799999999999272,666.94,678.8762,2,1,10,KA8|RM
sample_page,10,x0,58,671.02,671.02,671.02,0.0,671.02,685.68472,47,1,10,14.55|14.70|14.85|15.00|15.15|15.30|15.45|15.60
sample_page,10,x0,59,696.52,695.98,697.06,1.0799999999999272,695.98,707.9162,2,1,10,KA9|RM
sample_page,10,x0,60,700.06,700.06,700.06,0.0,700.06,714.7247199999999,44,1,10,10.00|10.15|10.30|10.45|10.60|10.75|10.90|11.05
sample_page,10,x0,61,703.2999999999998,703.3,703.3,0.0,703.3,714.72484,3,1,10,9.55|9.70|9.85
sample_page,10,x0,62,724.72,723.34,726.1,2.759999999999991,723.34,738.75028,2,1,10,KA10|RM
sample_page,10,x0,63,729.1,729.1,729.1,0.0,729.1,743.76472,10,1,10,10.10|10.25|10.40|10.55|10.70|10.85|11.00|11.15
sample_page,10,x0,64,732.34,732.34,732.34,0.0,732.34,743.76484,37,1,10,4.55|4.70|4.85|5.00|5.15|5.30|5.45|5.60
sample_page,354,x0,1,31.373877551020406,31.32,33.12,1.7999999999999972,31.32,72.64104,49,1,354,85766|85771|85776|85781|85786|85791|85796|85801
sample_page,354,x0,2,35.04,35.04,35.04,0.0,35.04,57.16008,1,1,354,Monthly
sample_page,354,x0,3,41.64,40.92,42.36,1.4399999999999977,40.92,65.80032,2,1,354,Bulanan|Jumlah
sample_page,354,x0,4,47.1,45.84,48.36,2.519999999999996,45.84,59.84472000000001,2,1,354,Total|RM
sample_page,354,x0,5,52.49211499999999,52.44,54.94152,2.5015199999999993,52.44,74.65115999999999,48,1,354,-|Bersih
sample_page,354,x0,6,59.509260000000005,59.00448,59.52,0.5155200000000022,59.00448,75.7492,48,1,354,Net|85770|85775|85780|85785|85790|85795|85800
sample_page,354,x0,7,80.39902040816327,78.24,81.384,3.1440000000000055,78.24,104.80836000000001,49,1,354,Category|20276.45|20277.85|20279.25|20280.65|20282.05|20283.45|20284.85
sample_page,354,x0,8,89.274,87.144,90.264,3.1199999999999903,87.144,97.0019,4,1,354,RM|1|B
sample_page,354,x0,9,109.46,109.46,109.46,0.0,109.46,133.84436,47,1,354,20183.10|20184.50|20185.90|20187.30|20188.70|20190.10|20191.50|20192.90
sample_page,354,x0,10,117.56,116.18,118.94,2.759999999999991,116.18,126.03790000000001,2,1,354,RM|K
sample_page,354,x0,11,138.5,138.5,138.5,0.0,138.5,162.88436000000002,47,1,354,20136.45|20137.85|20139.25|20140.65|20142.05|20143.45|20144.85|20146.25
sample_page,354,x0,12,144.68,144.14,145.22,1.0800000000000125,144.14,156.07619999999997,2,1,354,KA1|RM
sample_page,354,x0,13,167.54,167.54,167.54,0.0,167.54,191.92436,47,1,354,20089.75|20091.15|20092.55|20093.95|20095.35|20096.75|20098.15|20099.55
sample_page,354,x0,14,173.72,173.18,174.26,1.079999999999984,173.18,185.1162,2,1,354,KA2|RM
sample_page,354,x0,15,196.58,196.58,196.58,0.0,196.58,220.96436000000003,47,1,354,20043.10|20044.50|20045.90|20047.30|20048.70|20050.10|20051.50|20052.90
sample_page,354,x0,16,202.76,202.22,203.3,1.0800000000000125,202.22,214.15619999999998,2,1,354,KA3|RM
sample_page,354,x0,17,216.62,216.62,216.62,0.0,216.62,235.27388,1,1,354,Where
sample_page,354,x0,18,221.42,221.42,221.42,0.0,221.42,233.70752,1,1,354,Jika
sample_page,354,x0,19,225.61999999999998,225.62,225.62,0.0,225.62,250.00436000000002,47,1,354,19996.45|19997.85|19999.25|20000.65|20002.05|20003.45|20004.85|20006.25
sample_page,354,x0,20,231.8,231.26,232.34,1.0800000000000125,231.26,243.19619999999998,2,1,354,KA4|RM
sample_page,354,x0,21,236.22698,235.44379999999998,237.01016,1.5663600000000315,235.44379999999998,274.23524000000003,2,1,354,isteri/suami|wife/husband
sample_page,354,x0,22,250.55,250.25,250.85,0.5999999999999943,250.25,276.48716,2,1,354,Category|Kategori
sample_page,354,x0,23,254.69,254.69,254.69,0.0,254.69,279.07435999999996,47,1,354,19949.75|19951.15|19952.55|19953.95|19955.35|19956.75|19958.15|19959.55
sample_page,354,x0,24,260.87,260.33,261.41,1.080000000000041,260.33,272.26619999999997,2,1,354,KA5|RM
sample_page,354,x0,25,272.48444,272.48444,272.48444,0.0,272.48444,287.29052,1,1,354,tidak
sample_page,354,x0,26,277.3258,275.97152,278.30612,2.334600000000023,275.97152,281.84228,3,1,354,is|2
sample_page,354,x0,27,283.7006,282.3188,283.73,1.411200000000008,282.3188,308.11436,48,1,354,not|19903.10|19904.50|19905.90|19907.30|19908.70|19910.10|19911.50
sample_page,354,x0,28,289.61560000000003,289.0268,290.45,1.4232000000000085,289.0268,311.14688,3,1,354,bekerja|KA6|RM
sample_page,354,x0,29,292.86368000000004,292.86368000000004,292.86368000000004,0.0,292.86368000000004,314.74208000000004,1,1,354,working
sample_page,354,x0,30,312.77,312.77,312.77,0.0,312.77,337.15435999999994,47,1,354,19856.45|19857.85|19859.25|19860.65|19862.05|19863.45|19864.85|19866.25
sample_page,354,x0,31,318.95000000000005,318.41,319.49,1.079999999999984,318.41,330.3462,2,1,354,KA7|RM
sample_page,354,x0,32,341.81,341.81,341.81,0.0,341.81,366.19435999999996,47,1,354,19809.75|19811.15|19812.55|19813.95|19815.35|19816.75|19818.15|19819.55
sample_page,354,x0,33,347.99,347.45,348.53,1.079999999999984,347.45,359.3862,2,1,354,KA8|RM
sample_page,354,x0,34,366.40999999999997,366.05,366.77,0.7199999999999704,366.05,402.44828,2,1,354,POTONGAN|MONTHLY
sample_page,354,x0,35,370.85,370.85,370.85,0.0,370.85,395.23436,47,1,354,19766.05|19767.35|19768.65|19769.95|19771.25|19772.55|19773.85|19775.15
sample_page,354,x0,36,377.03,376.49,377.57,1.079999999999984,376.49,388.4262,2,1,354,KA9|RM
sample_page,354,x0,37,382.85,382.85,382.85,0.0,382.85,391.817,1,1,354,353
sample_page,354,x0,38,393.15764,393.15764,393.15764,0.0,393.15764,398.04980000000006,1,1,354,of
sample_page,354,x0,39,399.8698693877551,399.39044,399.89,0.499559999999974,399.39044,424.27435999999994,49,1,354,732|TAX|19722.70|19724.00|19725.30|19726.60|19727.90|19729.20
sample_page,354,x0,40,404.89000000000004,403.85,406.61,2.759999999999991,403.85,424.09772000000004,3,1,354,KA10|CUKAI|RM
sample_page,354,x0,41,413.43332,413.43332,413.43332,0.0,413.43332,455.23123999999996,1,1,354,DEDUCTIONS
sample_page,354,x0,42,425.91668000000004,425.91668000000004,425.91668000000004,0.0,425.91668000000004,456.90896000000004,1,1,354,BULANAN
sample_page,354,x0,43,428.94999999999993,428.95,428.95,0.0,428.95,453.33435999999995,47,1,354,20276.45|20277.85|20279.25|20280.65|20282.05|20283.45|20284.85|20286.25
sample_page,354,x0,44,437.05,435.67,438.43,2.759999999999991,435.67,445.52790000000005,2,1,354,RM|K
sample_page,354,x0,45,457.98999999999995,457.99,457.99,0.0,457.99,482.37435999999997,47,1,354,20229.75|20231.15|20232.55|20233.95|20235.35|20236.75|20238.15|20239.55
sample_page,354,x0,46,464.16999999999996,463.63,464.71,1.079999999999984,463.63,475.5662,2,1,354,KA1|RM
sample_page,354,x0,47,487.03,487.03,487.03,0.0,487.03,511.41435999999993,47,1,354,20183.10|20184.50|20185.90|20187.30|20188.70|20190.10|20191.50|20192.90
sample_page,354,x0,48,493.21000000000004,492.67,493.75,1.079999999999984,492.67,504.6062,2,1,354,KA2|RM
sample_page,354,x0,49,516.07,516.07,516.07,0.0,516.07,540.4543600000001,47,1,354,20136.45|20137.85|20139.25|20140.65|20142.05|20143.45|20144.85|20146.25
sample_page,354,x0,50,522.25,521.71,522.79,1.0799999999999272,521.71,533.6462,2,1,354,KA3|RM
sample_page,354,x0,51,541.39,541.39,541.39,0.0,541.39,560.04388,1,1,354,Where
sample_page,354,x0,52,545.11,545.11,545.11,0.0,545.11,569.49436,47,1,354,20089.75|20091.15|20092.55|20093.95|20095.35|20096.75|20098.15|20099.55
sample_page,354,x0,53,550.59,549.19,551.83,2.6399999999999864,549.19,562.6862,3,1,354,Jika|KA4|RM
sample_page,354,x0,54,562.4969800000001,561.78016,563.2138000000001,1.4336400000000822,561.78016,599.00524,2,1,354,wife/husband|isteri/suami
sample_page,354,x0,55,570.01,569.71,570.31,0.599999999999909,569.71,595.94716,2,1,354,Category|Kategori
sample_page,354,x0,56,574.15,574.15,574.15,0.0,574.15,598.53436,47,1,354,20043.10|20044.50|20045.90|20047.30|20048.70|20050.10|20051.50|20052.90
sample_page,354,x0,57,580.3299999999999,579.79,580.87,1.080000000000041,579.79,591.7262,2,1,354,KA5|RM
sample_page,354,x0,58,598.98046,597.15976,600.74152,3.581760000000031,597.15976,622.3745200000001,4,1,354,3|bekerja|is
sample_page,354,x0,59,603.22,603.22,603.22,0.0,603.22,627.60436,47,1,354,19996.45|19997.85|19999.25|20000.65|20002.05|20003.45|20004.85|20006.25
sample_page,354,x0,60,608.6296000000001,607.0888,609.94,2.8512000000000626,607.0888,628.9672,3,1,354,working|KA6|RM
sample_page,354,x0,61,632.26,632.26,632.26,0.0,632.26,656.64436,47,1,354,19949.75|19951.15|19952.55|19953.95|19955.35|19956.75|19958.15|19959.55
sample_page,354,x0,62,638.44,637.9,638.98,1.080000000000041,637.9,649.8362,2,1,354,KA7|RM
sample_page,354,x0,63,661.3,661.3,661.3,0.0,661.3,685.68436,47,1,354,19903.10|19904.50|19905.90|19907.30|19908.70|19910.10|19911.50|19912.90
sample_page,354,x0,64,667.48,666.94,668.02,1.0799999999999272,666.94,678.8762,2,1,354,KA8|RM
sample_page,354,x0,65,690.34,690.34,690.34,0.0,690.34,714.72436,47,1,354,19856.45|19857.85|19859.25|19860.65|19862.05|19863.45|19864.85|19866.25
sample_page,354,x0,66,696.52,695.98,697.06,1.0799999999999272,695.98,707.9162,2,1,354,KA9|RM
sample_page,354,x0,67,719.38,719.38,719.38,0.0,719.38,743.76436,47,1,354,19809.75|19811.15|19812.55|19813.95|19815.35|19816.75|19818.15|19819.55
sample_page,354,x0,68,724.72,723.34,726.1,2.759999999999991,723.34,738.75028,2,1,354,KA10|RM
sample_page,355,x0,1,31.388571428571428,30.12,33.12,2.9999999999999964,30.12,72.64104,21,1,355,86085|86001|86006|86011|86016|86021|86026|86031
sample_page,355,x0,2,35.04,35.04,35.04,0.0,35.04,57.16008,1,1,355,Monthly
sample_page,355,x0,3,41.64,40.92,42.36,1.4399999999999977,40.92,65.80032,2,1,355,Bulanan|Jumlah
sample_page,355,x0,4,47.3984,45.84,48.36,2.519999999999996,45.84,59.84472000000001,3,1,355,Total|&|RM
sample_page,355,x0,5,52.63388842105263,52.44,54.94152,2.5015199999999993,52.44,74.65115999999999,19,1,355,-|above|Bersih
sample_page,355,x0,6,59.49136,59.00448,59.52,0.5155200000000022,59.00448,75.7492,18,1,355,Net|86005|86010|86015|86020|86025|86030|86035
sample_page,355,x0,7,80.16914285714286,78.24,81.384,3.1440000000000055,78.24,104.80836000000001,21,1,355,Category|Potongan|The|20342.25|20343.65|20345.05|20346.45|20347.85
sample_page,355,x0,8,89.442024,87.144,90.264,3.1199999999999903,87.144,110.44716,5,1,355,RM|1|B|monthly
sample_page,355,x0,9,105.10224000000001,105.10224000000001,105.10224000000001,0.0,105.10224000000001,125.77044,1,1,355,bulanan
sample_page,355,x0,10,109.59781555555554,109.46,111.94068,2.4806800000000067,109.46,137.2776,18,1,355,20248.90|20250.30|20251.70|20253.10|20254.50|20255.90|20257.30|20258.70
sample_page,355,x0,11,117.56,116.18,118.94,2.759999999999991,116.18,126.03790000000001,2,1,355,RM|K
sample_page,355,x0,12,127.41684,127.41684,127.41684,0.0,127.41684,139.56492,1,1,355,ialah
sample_page,355,x0,13,138.66501684210525,138.5,141.21132,2.7113200000000006,138.5,162.88436000000002,19,1,355,20202.25|20203.65|20205.05|20206.45|20207.85|20209.25|20210.65|20212.05
sample_page,355,x0,14,144.68,144.14,145.22,1.0800000000000125,144.14,156.07619999999997,2,1,355,KA1|RM
sample_page,355,x0,15,152.47152,152.47152,152.47152,0.0,152.47152,158.98067999999998,1,1,355,be
sample_page,355,x0,16,160.6359,160.62707999999998,160.64472,0.017640000000028522,160.62707999999998,173.15148,2,1,355,the|yang
sample_page,355,x0,17,167.70213555555554,167.54,170.45844,2.918440000000004,167.54,191.92436,18,1,355,20155.55|20156.95|20158.35|20159.75|20161.15|20162.55|20163.95|20165.35
sample_page,355,x0,18,174.07929333333334,173.18,174.79788,1.6178799999999853,173.18,195.54252,3,1,355,KA2|RM|terpakai
sample_page,355,x0,19,191.56764000000004,191.56764000000004,191.56764000000004,0.0,191.56764000000004,217.6278,1,1,355,applicable
sample_page,355,x0,20,196.60958222222223,196.58,197.11248,0.5324799999999925,196.58,224.13107999999997,18,1,355,20108.90|20110.30|20111.70|20113.10|20114.50|20115.90|20117.30|20118.70
sample_page,355,x0,21,202.76,202.22,203.3,1.0800000000000125,202.22,214.15619999999998,2,1,355,KA3|RM
sample_page,355,x0,22,217.9471,216.62,219.2742,2.654200000000003,216.62,235.27388,2,1,355,Where|to
sample_page,355,x0,23,221.42,221.42,221.42,0.0,221.42,233.70752,1,1,355,Jika
sample_page,355,x0,24,225.6412189473684,225.62,225.86567999999994,0.24567999999993617,225.62,252.88427999999996,19,1,355,20062.25|20063.65|20065.05|20066.45|20067.85|20069.25|20070.65|20072.05
sample_page,355,x0,25,231.8,231.26,232.34,1.0800000000000125,231.26,243.19619999999998,2,1,355,KA4|RM
sample_page,355,x0,26,236.22698,235.44379999999998,237.01016,1.5663600000000315,235.44379999999998,274.23524000000003,2,1,355,isteri/suami|wife/husband
sample_page,355,x0,27,250.8086933333333,250.25,251.32607999999993,1.0760799999999335,250.25,276.48716,3,1,355,Category|Kategori|dua
sample_page,355,x0,28,254.68114888888886,254.5306799999999,254.69,0.1593200000000934,254.5306799999999,279.07435999999996,18,1,355,plus|20015.55|20016.95|20018.35|20019.75|20021.15|20022.55|20023.95
sample_page,355,x0,29,261.4871733333333,260.33,262.72151999999994,2.3915199999999572,260.33,276.9099599999999,3,1,355,KA5|RM|puluh
sample_page,355,x0,30,266.8786799999999,266.8786799999999,266.8786799999999,0.0,266.8786799999999,283.84835999999984,1,1,355,twenty
sample_page,355,x0,31,272.48444,272.48444,272.48444,0.0,272.48444,287.29052,1,1,355,tidak
sample_page,355,x0,32,277.63344,275.97152,278.5563599999999,2.5848399999999288,275.97152,292.7447999999999,4,1,355,is|2|lapan
sample_page,355,x0,33,283.74056210526317,282.3188,285.34187999999983,3.0230799999998226,282.3188,308.11436,19,1,355,not|19968.90|19970.30|19971.70|19973.10|19974.50|19975.90|19977.30
sample_page,355,x0,34,289.61560000000003,289.0268,290.45,1.4232000000000085,289.0268,311.14688,3,1,355,bekerja|KA6|RM
sample_page,355,x0,35,293.62744,292.86368000000004,294.3911999999999,1.5275199999998677,292.86368000000004,314.74208000000004,2,1,355,working|peratus
sample_page,355,x0,36,299.61263999999983,299.61263999999983,299.61263999999983,0.0,299.61263999999983,319.1224799999998,1,1,355,percent
sample_page,355,x0,37,312.9282222222222,312.77,315.6179999999999,2.8479999999998995,312.77,337.15435999999994,18,1,355,19922.25|19923.65|19925.05|19926.45|19927.85|19929.25|19930.65|19932.05
sample_page,355,x0,38,319.5798133333333,318.41,320.8394399999998,2.4294399999997722,318.41,336.47435999999976,3,1,355,KA7|RM|(28%)
sample_page,355,x0,39,332.8934399999999,332.8934399999999,332.8934399999999,0.0,332.8934399999999,343.9184399999998,1,1,355,bagi
sample_page,355,x0,40,338.11487999999974,338.11487999999974,338.11487999999974,0.0,338.11487999999974,342.9893999999997,1,1,355,of
sample_page,355,x0,41,341.97090888888886,341.81,344.7063599999997,2.8963599999996745,341.81,366.19435999999996,18,1,355,19875.55|19876.95|19878.35|19879.75|19881.15|19882.55|19883.95|19885.35
sample_page,355,x0,42,347.15613333333323,345.4883999999998,348.53,3.0416000000001873,345.4883999999998,361.10567999999967,3,1,355,setiap|KA8|RM
sample_page,355,x0,43,361.6436999999996,360.53531999999956,362.75207999999964,2.216760000000079,360.53531999999956,378.42815999999954,2,1,355,ringgit
sample_page,355,x0,44,366.40999999999997,366.05,366.77,0.7199999999999704,366.05,402.44828,2,1,355,POTONGAN|MONTHLY
sample_page,355,x0,45,370.85,370.85,370.85,0.0,370.85,395.23436,17,1,355,19828.90|19830.30|19831.70|19833.10|19834.50|19835.90|19837.30|19838.70
sample_page,355,x0,46,378.03336999999976,376.49,380.1451199999995,3.655119999999499,376.49,404.4706799999992,4,1,355,KA9|RM|exceeding|yang
sample_page,355,x0,47,382.85,382.85,382.85,0.0,382.85,391.817,1,1,355,354
sample_page,355,x0,48,393.7279599999997,393.15764,394.2982799999994,1.1406399999993937,393.15764,415.7602799999993,2,1,355,of|melebihi
sample_page,355,x0,49,399.83808421052635,399.39044,399.89,0.499559999999974,399.39044,424.27435999999994,19,1,355,732|TAX|19783.80|19785.10|19786.40|19787.70|19789.00|19790.30
sample_page,355,x0,50,405.1967699999998,403.85,406.61,2.759999999999991,403.85,433.135679999999,4,1,355,"KA10|CUKAI|RM86,085|RM"
sample_page,355,x0,51,413.43332,413.43332,413.43332,0.0,413.43332,455.23123999999996,1,1,355,DEDUCTIONS
sample_page,355,x0,52,417.33023999999926,417.33023999999926,417.33023999999926,0.0,417.33023999999926,444.3488399999991,1,1,355,"RM86,085"
sample_page,355,x0,53,425.91668000000004,425.91668000000004,425.91668000000004,0.0,425.91668000000004,456.90896000000004,1,1,355,BULANAN
sample_page,355,x0,54,428.95,428.95,428.95,0.0,428.95,453.33435999999995,17,1,355,20342.25|20343.65|20345.05|20346.45|20347.85|20349.25|20350.65|20352.05
sample_page,355,x0,55,437.05,435.67,438.43,2.759999999999991,435.67,445.52790000000005,2,1,355,RM|K
sample_page,355,x0,56,457.99,457.99,457.99,0.0,457.99,482.37435999999997,17,1,355,20295.55|20296.95|20298.35|20299.75|20301.15|20302.55|20303.95|20305.35
sample_page,355,x0,57,464.16999999999996,463.63,464.71,1.079999999999984,463.63,475.5662,2,1,355,KA1|RM
sample_page,355,x0,58,487.03000000000003,487.03,487.03,0.0,487.03,511.41435999999993,17,1,355,20248.90|20250.30|20251.70|20253.10|20254.50|20255.90|20257.30|20258.70
sample_page,355,x0,59,493.21000000000004,492.67,493.75,1.079999999999984,492.67,504.6062,2,1,355,KA2|RM
sample_page,355,x0,60,516.07,516.07,516.07,0.0,516.07,540.4543600000001,17,1,355,20202.25|20203.65|20205.05|20206.45|20207.85|20209.25|20210.65|20212.05
sample_page,355,x0,61,522.25,521.71,522.79,1.0799999999999272,521.71,533.6462,2,1,355,KA3|RM
sample_page,355,x0,62,541.39,541.39,541.39,0.0,541.39,560.04388,1,1,355,Where
sample_page,355,x0,63,545.11,545.11,545.11,0.0,545.11,569.49436,17,1,355,20155.55|20156.95|20158.35|20159.75|20161.15|20162.55|20163.95|20165.35
sample_page,355,x0,64,550.59,549.19,551.83,2.6399999999999864,549.19,562.6862,3,1,355,Jika|KA4|RM
sample_page,355,x0,65,562.4969800000001,561.78016,563.2138000000001,1.4336400000000822,561.78016,599.00524,2,1,355,wife/husband|isteri/suami
sample_page,355,x0,66,570.01,569.71,570.31,0.599999999999909,569.71,595.94716,2,1,355,Category|Kategori
sample_page,355,x0,67,574.15,574.15,574.15,0.0,574.15,598.53436,17,1,355,20108.90|20110.30|20111.70|20113.10|20114.50|20115.90|20117.30|20118.70
sample_page,355,x0,68,580.3299999999999,579.79,580.87,1.080000000000041,579.79,591.7262,2,1,355,KA5|RM
sample_page,355,x0,69,598.98046,597.15976,600.74152,3.581760000000031,597.15976,622.3745200000001,4,1,355,3|bekerja|is
sample_page,355,x0,70,603.22,603.22,603.22,0.0,603.22,627.60436,17,1,355,20062.25|20063.65|20065.05|20066.45|20067.85|20069.25|20070.65|20072.05
sample_page,355,x0,71,608.6296000000001,607.0888,609.94,2.8512000000000626,607.0888,628.9672,3,1,355,working|KA6|RM
sample_page,355,x0,72,632.26,632.26,632.26,0.0,632.26,656.64436,17,1,355,20015.55|20016.95|20018.35|20019.75|20021.15|20022.55|20023.95|20025.35
sample_page,355,x0,73,638.44,637.9,638.98,1.080000000000041,637.9,649.8362,2,1,355,KA7|RM
sample_page,355,x0,74,661.3,661.3,661.3,0.0,661.3,685.68436,17,1,355,19968.90|19970.30|19971.70|19973.10|19974.50|19975.90|19977.30|19978.70
sample_page,355,x0,75,667.48,666.94,668.02,1.0799999999999272,666.94,678.8762,2,1,355,KA8|RM
sample_page,355,x0,76,690.34,690.34,690.34,0.0,690.34,714.72436,17,1,355,19922.25|19923.65|19925.05|19926.45|19927.85|19929.25|19930.65|19932.05
sample_page,355,x0,77,696.52,695.98,697.06,1.0799999999999272,695.98,707.9162,2,1,355,KA9|RM
sample_page,355,x0,78,719.38,719.38,719.38,0.0,719.38,743.76436,17,1,355,19875.55|19876.95|19878.35|19879.75|19881.15|19882.55|19883.95|19885.35
sample_page,355,x0,79,724.72,723.34,726.1,2.759999999999991,723.34,738.75028,2,1,355,KA10|RM
sample_page,356,x0,1,132.62,132.62,132.62,0.0,132.62,168.857312,1,1,356,Jadual
sample_page,356,x0,2,137.88,137.88,137.88,0.0,137.88,159.052224,1,1,356,The
sample_page,356,x0,3,162.542016,162.542016,162.542016,0.0,162.542016,189.071808,1,1,356,MTD
sample_page,356,x0,4,167.28,167.28,167.28,0.0,167.28,245.342208,1,1,356,TABLE
sample_page,356,x0,5,172.322528,172.322528,172.322528,0.0,172.322528,197.586656,1,1,356,PCB
sample_page,356,x0,6,178.92,178.92,178.92,0.0,178.92,273.51244799999995,1,1,356,JADUAL
sample_page,356,x0,7,192.46652,192.31,192.62304,0.3130400000000009,192.31,263.879416,2,1,356,KA11-KA20|table
sample_page,356,x0,8,201.00272,201.00272,201.00272,0.0,201.00272,227.49564800000002,1,1,356,yang
sample_page,356,x0,9,207.48,207.48,207.48,0.0,207.48,275.666112,1,1,356,pembayaran
sample_page,356,x0,10,213.26,213.26,213.26,0.0,213.26,298.26608000000004,1,1,356,LEMBAGA
sample_page,356,x0,11,222.704064,222.704064,222.704064,0.0,222.704064,258.326976,1,1,356,issued
sample_page,356,x0,12,231.10832,231.10832,231.10832,0.0,231.10832,294.02288000000004,1,1,356,dikeluarkan
sample_page,356,x0,13,252.20102400000002,252.20102400000002,252.20102400000002,0.0,252.20102400000002,286.470432,1,1,356,OF
sample_page,356,x0,14,261.82,261.82,261.82,0.0,261.82,270.691936,1,1,356,is
sample_page,356,x0,15,267.22816,267.22816,267.22816,0.0,267.22816,274.913296,1,1,356,=
sample_page,356,x0,16,274.181728,274.181728,274.181728,0.0,274.181728,284.42992,1,1,356,to
sample_page,356,x0,17,279.948432,278.400928,281.78,3.379071999999951,278.400928,421.47043199999996,4,1,356,"Berkahwin|gaji|POTONGAN|Married,"
sample_page,356,x0,18,287.845984,287.845984,287.845984,0.0,287.845984,333.01667199999997,1,1,356,facilitate
sample_page,356,x0,19,295.464256,293.181216,297.47580800000003,4.294592000000023,293.181216,413.80262400000004,4,1,356,MONTHLY|determine|BERKUATKUASA|adalah
sample_page,356,x0,20,302.23006,301.91328,302.54684,0.6335599999999886,301.91328,370.934976,2,1,356,berkomputer|HASIL
sample_page,356,x0,21,305.81,305.81,305.81,0.0,305.81,337.07748799999996,1,1,356,WITH
sample_page,356,x0,22,330.29,330.29,330.29,0.0,330.29,475.45480000000003,1,1,356,(KA11-KA20)
sample_page,356,x0,23,337.11888000000005,336.334432,337.9033280000001,1.5688960000001089,336.334432,386.862688,2,1,356,employer|bagi
sample_page,356,x0,24,340.605692,340.15707199999997,341.054312,0.8972400000000107,340.15707199999997,398.447216,2,1,356,EFFECTIVE|with
sample_page,356,x0,25,351.67744000000005,350.37577600000003,352.979104,2.6033279999999763,350.37577600000003,374.526856,2,1,356,dan|the
sample_page,356,x0,26,357.48608,357.48608,357.48608,0.0,357.48608,417.6536,1,1,356,DALAM
sample_page,356,x0,27,364.5928640000002,364.5928640000002,364.5928640000002,0.0,364.5928640000002,439.10729600000025,1,1,356,memudahkan
sample_page,356,x0,28,373.8039386666667,373.276328,374.66,1.3836720000000469,373.276328,432.887968,3,1,356,11|employees|dalam
sample_page,356,x0,29,378.23058000000003,377.95276,378.5084,0.5556399999999826,377.95276,454.35659200000003,2,1,356,mempunyai|355
sample_page,356,x0,30,392.39485,390.65,393.60884799999997,2.958847999999989,390.65,443.66167999999993,4,1,356,who|children|of|MULAI
sample_page,356,x0,31,401.756216,401.61003200000005,401.9024,0.29236799999995355,401.61003200000005,436.38713600000005,2,1,356,FROM|732
sample_page,356,x0,32,411.57315200000005,411.57315200000005,411.57315200000005,0.0,411.57315200000005,479.26774400000005,1,1,356,menentukan
sample_page,356,x0,33,416.60225599999995,416.60225599999995,416.60225599999995,0.0,416.60225599999995,443.24264,1,1,356,does
